70.117,53.153,57.545
78.887,74.894,52.214
80.105,202.63,58.821
53.427,57.456,75.493
51.336,92.975,63.039
52.153,93.465,57.808
64.584,107.47,77.843
66.241,73.031,76.082
55.251,59.194,59.862
56.816,58.472,101.37
57.284,96.745,79.125
71.134,75.425,69.219
124.28,67.653,60.825
55.862,55.794,58.123
71.011,53.87,51.778
93.071,75.349,67.846
100.01,69.294,56.23
75.563,78.504,54.392
72.569,67.554,54.43
60.241,52.193,57.334
58.403,58.391,54.96
102.43,96.971,110.12
61.237,63.867,65.11
56.696,135.58,65.738
55.285,70.281,69.137
53.672,56.306,53.171
56.126,57.871,51.857
52.142,114.28,64.448
55.377,87.526,63.134
88.955,131.56,78.046
126.64,99.534,59.867
103.08,86.655,95.435
52.873,54.815,54.842
100.48,59.223,78.827
54.829,105.31,53.735
57.442,85.429,67.734
52.447,77.373,71.714
74.802,67.435,52.155
74.11,89.416,69.1
97.705,72.738,56.672
52.073,66.237,96.98
64.652,69.034,75.022
61.195,91.051,51.576
54.589,90.833,55.139
113.38,56.648,219.77
73.363,55.735,51.477
60.542,87.584,51.181
58.713,101.58,81.171
82.325,77.578,60.652
64.371,57.731,61.347
80.242,69.984,65.963
71.31,114.3,51.797
61.997,60.71,58.343
60.184,53.415,57.874
75.326,72.89,67.622
116.95,66.378,61.212
97.099,73.23,56.709
119.64,107.57,61.458
75.585,94.965,53.03
84.274,75.941,54.115
55.849,121.34,53.563
56.76,85.677,56.939
112.64,72.266,126.24
59.928,60.578,65.496
59.537,56.111,51.708
68.602,136.03,51.88
97.408,79.529,58.844
57.211,57.618,57.8
126,71.528,56.169
80.857,61.702,63.872
59.106,95.901,70.51
137.37,91.232,64.055
64.16,65.568,110.16
62.457,52.671,75.098
68.148,70.001,78.788
115.65,67.514,60.628
54.711,59.363,53.169
64.488,87.089,67.169
73.928,74.728,53.631
71.383,56.489,81.549
59.173,86.999,55.91
58.506,63.661,62.862
50.985,89.767,71.979
79.56,83.07,66.818
63.99,53.988,53.125
123.87,104.28,70.829
79.95,86.348,65.02
52.925,95.953,85.73
117.44,119.24,61.826
65.455,60.458,55.298
57.377,72.984,55.663
120.19,77.879,63.751
53.732,71.262,51.314
75.029,69.915,90.763
96.233,94.015,62.825
74.859,77.55,56.536
90.728,91.114,54.121
106.06,117.05,58.331
104.13,97.522,60.155
74.334,71.519,52.55
67.372,69.192,63.504
51.003,147.93,58.678
55.155,69.563,65.606
55.804,98.642,59.465
68.749,76.275,71.968
66.698,121,53.238
61.976,82.848,57.105
61.184,104.22,70.699
74.153,123.33,61.228
61.916,118.8,56.86
86.622,60.417,52.138
68.541,86.173,67.825
69.953,68.159,52.674
55.728,93.835,105.78
85.323,66.016,57.068
70.778,126.98,64.623
100,74.216,79.899
55.228,81.127,55.792
55.496,88.77,65.222
62.111,63.151,79.774
70.797,89.697,52.005
59.807,60.161,60.352
59.191,63.58,55.926
52.047,122.94,68.254
55.789,88.611,100.97
112.48,87.915,53.577
70.694,55.739,59.734
56.589,95.926,51.787
51.165,85.322,72.377
62.323,104.52,59.222
81.512,92.451,94.149
57.64,67.188,63.623
60.654,91.262,60.782
64.419,55.386,52.984
88.453,91.427,63.852
104.43,109.93,53.347
61.508,88.65,51.364
59.741,85.83,74.039
59.56,65.749,61.913
79.834,62.641,51.805
73.669,100.13,52.772
51.7,144.14,102.46
63.921,116.22,56.488
53.64,58.059,65.458
57.696,63.119,67.642
51.409,79.67,76.356
78.362,125.43,73.372
60.253,52.979,53.416
56.038,86.095,69.093
77.476,52.403,54.61
62.106,90.377,72.306
68.243,55.451,65.868
65.261,82.098,59.208
89.322,82.372,78.667
72.374,91.156,91.293
64.508,88.325,69.088
63.784,81.878,58.264
102.15,78.103,220.44
51.592,130.34,198.69
80.15,70.674,153.04
62.047,80.556,58.409
64.453,56.542,65.12
51.369,91.963,178.33
76.741,116.03,71.176
54.389,89.011,70.144
56.256,66.824,51.729
69.092,84.728,62.615
68.294,113.89,57.337
57.317,58.421,111.26
67.924,63.958,59.407
54.342,57.539,53.854
61.036,63.579,62.606
59.138,76.47,56.67
53.285,121.63,54.789
57.316,102.23,70.439
55.701,68.47,61.565
54.463,103.7,57.465
52.628,60.811,52.063
68.264,71.971,58.776
61.194,85.054,51.858
57.404,57.347,57.277
92.822,119.03,52.705
61.203,79.725,55.863
74.214,64.429,59.094
60.144,114.99,58.13
58.092,90.064,62.663
79.146,78.057,56.053
55.578,91.503,64.746
58.139,98.252,84.247
71.988,60.36,60.496
114.94,116.55,76.297
97.136,104.57,52.792
77.911,89.388,59.658
70.41,62.335,213.3
58.53,130.78,172.53
53.655,70.209,124.47
55.892,70.777,98.73
61.468,62.875,58.982
67.5,67.983,52.746
99.092,63.015,83.102
60.648,80.366,86.874
70.977,54.563,54.977
55.71,66.18,60.108
101.26,73.755,81.913
107.61,69.923,53.403
57.378,64.196,73.252
85.253,67.139,104.18
69.407,60.944,55.057
69.778,65.274,52.439
81.57,73.371,55.178
82.265,75.37,51.218
