437.945525147021,58.0608530677855,60.12355235219
283.05087339133,45.9297628235072,53.2229801788926
272.674342479557,47.7029679771513,38.545540669933
423.999862588942,70.3994203452021,50.6771496981382
439.077836386859,59.7865874990821,57.8310827538371
691.916456881911,104.350332131609,649.573129389435
315.621362544596,41.22920589149,31.9505608230829
260.553872197866,31.0149233750999,22.1329366602004
948.280384816229,132.55693937093,422.894651792943
324.782513543963,43.9790189564228,582.241701956838
258.39070777595,44.2198978513479,29.8539712689817
598.747585602105,114.042252343148,105.32425433211
439.236072614789,69.1817502379417,39.9030442740768
293.530616983771,38.6779889389873,40.6845045275986
382.080018915236,67.389486623928,106.479179184884
315.756664037704,43.8630046248436,34.9625239111483
403.541985206306,53.8331274166703,32.1703212372959
309.072206385434,34.1857329420745,32.1630580108613
302.109300233424,36.508171249181,236.969390232116
534.212314046919,96.6362403780222,70.3778439797461
315.506553985178,44.1722133904696,62.297856207937
343.029937952757,55.865949574858,28.6697033625096
311.06506498158,41.5640193000436,33.0215153358877
752.270725682378,89.1112232189626,328.593484375626
1110.65838091075,96.5099872238934,69.3663387503475
416.501442044973,63.4523995742202,75.164049718529
313.34941650182,55.5798428840935,83.0995650924742
291.956023745239,38.3721370734274,41.0580759271979
363.783978164196,62.0904403813183,56.8512705042958
617.526558257639,103.258350595832,340.659556314349
357.668696321547,55.8666362203658,37.5384910255671
315.221286855638,54.1745632160455,32.7091784067452
414.881117135286,59.9054246451706,131.783260889351
343.432028852403,28.4615396820009,25.8905776143074
267.302602536976,44.8912032395601,75.1408255510032
400.189730890095,34.7653925940394,26.1145037971437
297.109300464392,49.8114900663495,43.7475853357464
284.033051334321,39.220004575327,34.6939345616847
628.660913601518,77.2143130600452,60.2852217499167
828.670771554112,146.04180990532,298.372854646295
515.626566007733,95.4190740678459,77.3914704788476
622.053666651249,73.2242161743343,51.5688107050955
363.162752717733,71.5839628390968,38.6532235108316
1223.06016782671,163.464759405702,215.430365856737
545.917159199715,79.0779126994312,69.9663539454341
488.241901107132,80.0976427048445,125.187640409917
286.491020068526,53.246509635821,327.060120232403
368.382528506219,45.4656444080174,30.5544671285897
340.235034860671,61.5836118832231,167.510307163
299.68879211694,48.6793316565454,38.068864043802
289.214465707541,44.7685969304293,43.6655528880656
310.231631912291,49.0258641839027,35.4653697516769
444.236209593713,60.3723202962428,56.6224003843963
643.37910990417,86.7700618058443,55.6792097762227
590.556939296424,51.7089495416731,41.7003129106015
634.53705625236,123.839185314253,144.617837743834
370.226321928203,50.6022737435997,34.83305115439
292.318242110312,37.1302357763052,59.1680935621262
366.067612424493,50.6052797343582,36.6909133270383
306.840207539499,52.4122072979808,163.266620911658
457.086518913507,76.9234763272107,44.184756372124
295.93418803066,34.3290303908288,30.3474022168666
246.441520057619,34.9831693843007,98.9942625910044
314.947402380407,41.0308843925595,39.4333257526159
365.12771794945,38.6941330134869,28.7339438050985
